pef_max,temperature,temperature_min,temperature_max,pressure,humidity,wind_speed,wind_deg,aqi,hr
0.7283464566929134,11.89,10.94,13.03,1011.0,92.0,2.04,327.0,1.0,75.0
0.8051181102362205,11.47,9.34000000000003,13.96,1015.0,97.0,1.14,282.0,1.0,78.0
0.7677165354330708,11.47,9.34000000000003,13.96,1015.0,97.0,1.14,282.0,1.0,106.0
0.8759842519685039,8.89000000000004,6.88,11.18,1014.0,97.0,0.39,249.0,1.0,72.0
0.8188976377952756,8.89000000000004,6.88,11.18,1014.0,97.0,0.39,249.0,1.0,104.0
0.7992125984251969,11.27,8.34000000000003,14.12,1013.0,91.0,0.67,258.0,1.0,71.0
0.8248031496062992,11.27,8.34000000000003,14.12,1013.0,91.0,0.67,258.0,1.0,90.0
0.9429133858267716,12.97,11.5700000000001,14.59,1005.0,87.0,3.11,156.0,1.0,81.0
0.8681102362204725,14.23,13.3200000000001,15.24,993.0,97.0,3.24,213.0,1.0,91.0
0.8681102362204725,14.23,13.3200000000001,15.24,993.0,97.0,3.24,213.0,1.0,88.0
0.9251968503937008,13.1,12.27,13.9,992.0,89.0,6.24,175.0,1.0,80.0
0.8110236220472441,14.86,13.94,15.55,999.0,95.0,4.82,261.0,1.0,92.0
0.9153543307086615,14.86,13.94,15.55,999.0,95.0,4.82,261.0,1.0,104.0
0.8326771653543307,15.29,13.38,17.21,1008.0,81.0,2.57,250.0,1.0,90.0
0.7992125984251969,15.29,13.38,17.21,1008.0,81.0,2.57,250.0,1.0,92.0
1.0,14.4,12.99,15.55,1013.0,94.0,3.55,269.0,1.0,75.0
0.8838582677165354,14.4,12.99,15.55,1013.0,94.0,3.55,269.0,1.0,94.0
0.8523622047244095,12.98,12.09,14.03,1016.0,93.0,2.72,189.0,1.0,74.0
0.8996062992125984,12.98,12.09,14.03,1016.0,93.0,2.72,189.0,1.0,101.0
0.8523622047244095,12.4,11.09,14.34,1016.0,89.0,3.6,140.0,1.0,95.0
0.9153543307086615,12.4,11.09,14.34,1016.0,89.0,3.6,140.0,1.0,102.0
0.8917322834645669,15.46,14.34,17.27,1017.0,79.0,4.12,190.0,1.0,78.0
0.8681102362204725,15.46,14.34,17.27,1017.0,79.0,4.12,190.0,1.0,99.0
0.8110236220472441,16.68,15.36,18.02,1019.0,74.0,1.54,0.0,1.0,92.0
0.9429133858267716,16.68,15.36,18.02,1019.0,74.0,1.54,0.0,1.0,96.0
0.8523622047244095,16.36,15.34,18.03,1012.0,82.0,2.57,200.0,1.0,79.0
0.8326771653543307,16.36,15.34,18.03,1012.0,82.0,2.57,200.0,1.0,124.0
0.8326771653543307,13.3200000000001,12.21,14.4,1016.0,83.0,5.14,310.0,1.0,90.0
0.8681102362204725,13.3200000000001,12.21,14.4,1016.0,83.0,5.14,310.0,1.0,91.0
0.7736220472440944,13.0,12.23,14.03,1019.0,94.0,3.97,284.0,1.0,80.0
0.7618110236220472,13.0,12.23,14.03,1019.0,94.0,3.97,284.0,1.0,101.0
0.8681102362204725,13.03,12.38,14.4,1018.0,92.0,3.09,280.0,1.0,76.0
0.8385826771653543,13.03,12.38,14.4,1018.0,92.0,3.09,280.0,1.0,101.0
0.860236220472441,14.35,13.23,16.19,1013.0,90.0,3.6,210.0,1.0,78.0
0.8759842519685039,14.35,13.23,16.19,1013.0,90.0,3.6,210.0,1.0,104.0
0.8326771653543307,13.54,12.77,15.23,1013.0,96.0,1.23,181.0,1.0,67.0
0.8681102362204725,13.54,12.77,15.23,1013.0,96.0,1.23,181.0,1.0,101.0
0.7795275590551181,15.26,14.44,16.75,1013.0,96.0,2.56,156.0,1.0,74.0
0.8248031496062992,15.26,14.44,16.75,1013.0,96.0,2.56,156.0,1.0,101.0
0.8248031496062992,14.51,13.79,16.43,1019.0,93.0,4.12,320.0,1.0,80.0
0.8681102362204725,14.51,13.79,16.43,1019.0,93.0,4.12,320.0,1.0,113.0
0.7736220472440944,15.62,13.88,17.88,1029.0,92.0,1.54,320.0,1.0,68.0
0.860236220472441,15.62,13.88,17.88,1029.0,92.0,1.54,320.0,1.0,103.0
0.9251968503937008,18.87,16.31,21.64,1028.0,71.0,3.6,100.0,2.0,98.0
0.8917322834645669,18.87,16.31,21.64,1028.0,71.0,3.6,100.0,2.0,104.0
0.8385826771653543,13.08,12.21,14.21,1025.0,87.0,3.09,50.0,1.0,89.0
0.8051181102362205,12.86,12.25,14.21,1020.0,91.0,1.81,128.0,1.0,82.0
0.8838582677165354,12.86,12.25,14.21,1020.0,91.0,1.81,128.0,1.0,104.0
0.8385826771653543,13.11,11.1,15.6,1021.0,95.0,2.54,144.0,1.0,89.0
0.8110236220472441,16.02,14.34,18.58,1023.0,96.0,1.03,140.0,2.0,90.0
0.8110236220472441,16.02,14.34,18.58,1023.0,96.0,1.03,140.0,2.0,95.0
0.8464566929133859,14.4,10.9,20.23,1022.0,95.0,1.03,0.0,4.0,76.0
0.8248031496062992,14.4,10.9,20.23,1022.0,95.0,1.03,0.0,4.0,94.0
0.8385826771653543,20.52,18.9,23.28,1014.0,62.0,3.6,160.0,4.0,92.0
0.8385826771653543,20.52,18.9,23.28,1014.0,62.0,3.6,160.0,4.0,99.0
0.6929133858267716,18.39,16.95,19.87,1007.0,91.0,1.03,0.0,1.0,99.0
0.8681102362204725,18.39,16.95,19.87,1007.0,91.0,1.03,0.0,1.0,113.0
0.8188976377952756,16.48,15.55,18.29,1008.0,97.0,2.57,160.0,1.0,80.0
0.7854330708661418,16.48,15.55,18.29,1008.0,97.0,2.57,160.0,1.0,98.0
0.7992125984251969,16.35,15.51,17.73,1015.0,87.0,2.06,350.0,1.0,86.0
0.8464566929133859,16.35,15.51,17.73,1015.0,87.0,2.06,350.0,1.0,104.0
0.7066929133858267,13.01,12.2,13.97,1019.0,98.0,0.72,353.0,1.0,102.0
0.7913385826771654,12.03,11.1,13.56,1019.0,97.0,2.77,128.0,1.0,84.0
0.7440944881889764,12.49,11.66,14.21,1015.0,96.0,2.06,130.0,1.0,92.0
0.8051181102362205,12.49,11.66,14.21,1015.0,96.0,2.06,130.0,1.0,98.0
0.8248031496062992,10.67,9.02000000000004,13.14,1015.0,99.0,0.51,0.0,1.0,79.0
0.9251968503937008,10.67,9.02000000000004,13.14,1015.0,99.0,0.51,0.0,1.0,107.0
0.7559055118110236,13.95,11.78,15.44,1017.0,94.0,0.51,0.0,1.0,88.0
0.8051181102362205,13.95,11.78,15.44,1017.0,94.0,0.51,0.0,1.0,98.0
0.8110236220472441,13.62,11.7,15.6,1012.0,91.0,3.09,160.0,1.0,95.0
0.8917322834645669,13.71,12.28,15.51,1013.0,95.0,1.65,160.0,1.0,73.0
0.860236220472441,13.71,12.28,15.51,1013.0,95.0,1.65,160.0,1.0,98.0
0.8681102362204725,12.88,11.66,14.13,1014.0,88.0,1.54,150.0,1.0,84.0
0.8464566929133859,12.88,11.66,14.13,1014.0,88.0,1.54,150.0,1.0,96.0
0.7795275590551181,13.3200000000001,11.19,16.06,1024.0,87.0,0.51,0.0,1.0,80.0
0.8051181102362205,13.3200000000001,11.19,16.06,1024.0,87.0,0.51,0.0,1.0,90.0
0.8464566929133859,11.93,10.34,14.03,1031.0,88.0,2.06,140.0,1.0,100.0
0.7992125984251969,11.93,10.34,14.03,1031.0,88.0,2.06,140.0,1.0,103.0
0.7736220472440944,13.45,10.9,15.95,1028.0,91.0,2.06,150.0,1.0,100.0
0.8188976377952756,13.45,10.9,15.95,1028.0,91.0,2.06,150.0,1.0,94.0
0.75,15.75,14.34,16.36,1019.0,86.0,3.09,320.0,1.0,81.0
0.7992125984251969,16.0700000000001,12.68,18.02,1014.0,84.0,2.06,240.0,1.0,94.0
0.7992125984251969,16.0700000000001,12.68,18.02,1014.0,84.0,2.06,240.0,1.0,101.0
0.8818897637795275,16.75,16.01,17.47,1014.0,95.0,2.06,140.0,1.0,94.0
0.7913385826771654,16.75,16.01,17.47,1014.0,95.0,2.06,140.0,1.0,88.0
0.8996062992125984,15.17,13.38,16.62,1009.0,85.0,5.14,160.0,1.0,97.0
0.7913385826771654,15.17,13.38,16.62,1009.0,85.0,5.14,160.0,1.0,99.0
0.7913385826771654,9.83000000000004,8.88,11.0700000000001,1001.0,92.0,3.6,300.0,1.0,89.0
0.8188976377952756,9.83000000000004,8.88,11.0700000000001,1001.0,92.0,3.6,300.0,1.0,112.0
0.8188976377952756,9.73000000000002,8.90000000000003,10.83,1013.0,90.0,5.14,180.0,1.0,72.0
0.8248031496062992,8.32000000000005,6.33000000000004,10.6,1017.0,87.0,3.6,260.0,1.0,80.0
0.90748031496063,8.32000000000005,6.33000000000004,10.6,1017.0,87.0,3.6,260.0,1.0,96.0
0.8385826771653543,13.18,11.16,14.89,1013.0,90.0,8.23,180.0,1.0,83.0
0.5374015748031497,9.35000000000002,8.32000000000005,10.49,998.0,89.0,5.14,160.0,1.0,73.0
0.8188976377952756,8.18000000000001,5.77000000000004,10.42,989.0,90.0,7.2,180.0,1.0,71.0
0.8188976377952756,8.64000000000004,7.68000000000001,9.86000000000001,1004.0,93.0,3.6,160.0,1.0,90.0
0.860236220472441,8.64000000000004,7.68000000000001,9.86000000000001,1004.0,93.0,3.6,160.0,1.0,88.0
0.8464566929133859,9.39000000000004,8.36000000000001,10.5700000000001,995.0,93.0,3.6,310.0,1.0,76.0
0.8996062992125984,9.39000000000004,8.36000000000001,10.5700000000001,995.0,93.0,3.6,310.0,1.0,101.0
0.7677165354330708,10.55,7.77000000000004,12.03,1017.0,81.0,3.09,300.0,1.0,82.0
0.8464566929133859,10.55,7.77000000000004,12.03,1017.0,81.0,3.09,300.0,1.0,90.0
0.7736220472440944,14.23,12.21,15.6,1021.0,95.0,3.08,172.0,1.0,98.0
0.8051181102362205,12.45,11.1,14.12,1028.0,91.0,4.12,160.0,1.0,109.0
0.8838582677165354,12.45,11.1,14.12,1028.0,91.0,4.12,160.0,1.0,101.0
0.7736220472440944,12.18,10.9,14.31,1028.0,95.0,1.54,0.0,1.0,81.0
0.7559055118110236,12.43,10.66,14.31,1032.0,91.0,2.06,320.0,1.0,93.0
0.8326771653543307,12.43,10.66,14.31,1032.0,91.0,2.06,320.0,1.0,85.0
0.8464566929133859,8.06,5.55000000000001,11.18,1032.0,95.0,3.47,315.0,1.0,92.0
0.7992125984251969,11.21,8.39000000000004,13.03,1026.0,89.0,2.57,300.0,1.0,84.0
0.7618110236220472,11.21,8.39000000000004,13.03,1026.0,89.0,2.57,300.0,1.0,95.0
0.7125984251968503,11.41,9.90000000000003,13.03,1027.0,97.0,1.72,273.0,1.0,80.0
0.8248031496062992,11.41,9.90000000000003,13.03,1027.0,97.0,1.72,273.0,1.0,90.0
0.5688976377952756,10.81,8.90000000000003,13.01,1024.0,92.0,1.03,0.0,1.0,80.0
0.7224409448818898,7.60000000000002,5.10000000000002,10.6,1022.0,89.0,1.03,0.0,1.0,83.0
0.8326771653543307,6.74000000000001,3.97000000000003,10.23,1020.0,93.0,2.57,140.0,1.0,77.0
0.7913385826771654,11.39,10.42,12.67,1012.0,93.0,3.82,202.0,1.0,85.0
0.8838582677165354,11.39,10.42,12.67,1012.0,93.0,3.82,202.0,1.0,87.0
0.90748031496063,10.61,9.87,11.91,1013.0,93.0,4.12,150.0,2.0,106.0
0.8759842519685039,15.39,13.9,16.91,1006.0,97.0,4.12,180.0,1.0,80.0
0.8326771653543307,12.09,10.72,13.38,995.0,93.0,4.63,170.0,1.0,87.0
0.8248031496062992,5.69,2.83000000000004,7.99000000000001,1006.0,80.0,5.59,326.0,1.0,89.0
0.7322834645669292,5.69,2.83000000000004,7.99000000000001,1006.0,80.0,5.59,326.0,1.0,81.0
0.7854330708661418,9.13,7.77000000000004,10.22,1017.0,82.0,5.66,280.0,2.0,67.0
0.7736220472440944,8.18000000000001,7.21000000000004,9.39000000000004,1022.0,88.0,3.6,160.0,1.0,86.0
0.8051181102362205,10.2,9.05000000000001,11.36,1013.0,82.0,4.12,140.0,2.0,84.0
0.9330708661417323,10.2,9.05000000000001,11.36,1013.0,82.0,4.12,140.0,2.0,82.0
0.562992125984252,9.56,7.64000000000004,11.12,1013.0,89.0,2.57,150.0,1.0,83.0
0.8110236220472441,9.56,7.64000000000004,11.12,1013.0,89.0,2.57,150.0,1.0,72.0
0.8326771653543307,15.2,13.95,15.9,1012.0,85.0,5.66,210.0,2.0,74.0
0.8385826771653543,13.45,12.64,14.49,1004.0,87.0,6.69,160.0,2.0,80.0
0.8681102362204725,12.24,11.66,13.1,988.0,94.0,6.69,150.0,1.0,87.0
0.8681102362204725,12.24,11.66,13.1,988.0,94.0,6.69,150.0,1.0,94.0
0.8307086614173228,8.05000000000001,7.38,9.42000000000002,990.0,92.0,3.09,200.0,1.0,87.0
0.8248031496062992,8.05000000000001,7.38,9.42000000000002,990.0,92.0,3.09,200.0,1.0,98.0
0.7559055118110236,8.15000000000003,7.38,9.11000000000001,987.0,86.0,6.69,240.0,1.0,63.0
0.7736220472440944,3.36000000000001,1.34000000000003,6.15000000000003,997.0,95.0,2.16,228.0,1.0,86.0
0.7992125984251969,6.43000000000001,5.25,8.05000000000001,1005.0,92.0,2.06,310.0,1.0,102.0
0.860236220472441,6.43000000000001,5.25,8.05000000000001,1005.0,92.0,2.06,310.0,1.0,107.0
0.8523622047244095,5.24000000000001,3.29000000000002,7.99000000000001,1018.0,83.0,2.06,340.0,1.0,71.0
0.7736220472440944,5.24000000000001,3.29000000000002,7.99000000000001,1018.0,83.0,2.06,340.0,1.0,73.0
0.7066929133858267,11.36,9.67000000000002,12.73,1026.0,89.0,1.03,0.0,1.0,100.0
0.8188976377952756,9.69,8.90000000000003,10.95,1029.0,89.0,2.06,190.0,1.0,69.0
0.8385826771653543,2.92000000000002,0.360000000000014,5.03000000000003,1035.0,87.0,1.03,0.0,1.0,78.0
0.9507874015748031,2.92000000000002,0.360000000000014,5.03000000000003,1035.0,87.0,1.03,0.0,1.0,94.0
0.7795275590551181,7.34000000000003,5.38,8.95000000000005,1034.0,96.0,3.6,320.0,1.0,87.0
0.8681102362204725,6.43000000000001,4.99000000000001,7.95000000000005,1022.0,81.0,4.63,220.0,1.0,83.0
0.8464566929133859,6.43000000000001,4.99000000000001,7.95000000000005,1022.0,81.0,4.63,220.0,1.0,104.0
0.7224409448818898,2.40000000000003,-1.58999999999997,5.07000000000005,1020.0,85.0,3.62,337.0,1.0,87.0
0.8385826771653543,2.40000000000003,-1.58999999999997,5.07000000000005,1020.0,85.0,3.62,337.0,1.0,95.0
0.7834645669291339,6.60000000000002,5.06,8.20000000000005,994.0,88.0,6.69,310.0,2.0,92.0
0.8464566929133859,6.60000000000002,5.06,8.20000000000005,994.0,88.0,6.69,310.0,2.0,94.0
0.7854330708661418,3.03000000000003,2.36000000000001,3.03000000000003,1001.0,69.0,11.72,348.0,1.0,94.0
0.8248031496062992,0.110000000000014,-1.65999999999997,0.900000000000034,1009.0,64.0,2.06,290.0,1.0,88.0
0.8110236220472441,0.110000000000014,-1.65999999999997,0.900000000000034,1009.0,64.0,2.06,290.0,1.0,97.0
0.655511811023622,3.28000000000003,3.28000000000003,3.28000000000003,1015.0,75.0,1.87,218.0,1.0,78.0
0.6594488188976378,9.62,8.40000000000003,10.55,1012.0,89.0,3.6,300.0,1.0,78.0
0.7775590551181102,6.70000000000005,5.51000000000005,7.99000000000001,997.0,85.0,7.72,310.0,1.0,85.0
0.8051181102362205,6.70000000000005,5.51000000000005,7.99000000000001,997.0,85.0,7.72,310.0,1.0,99.0
0.7854330708661418,1.56,-1.02999999999997,3.58000000000004,1015.0,74.0,3.6,330.0,2.0,106.0
0.8838582677165354,1.56,-1.02999999999997,3.58000000000004,1015.0,74.0,3.6,330.0,2.0,108.0
0.8326771653543307,6.30000000000001,3.34000000000003,8.20000000000005,1003.0,92.0,3.09,320.0,1.0,81.0
0.6594488188976378,4.76000000000005,3.19,5.90000000000003,995.0,76.0,6.69,270.0,1.0,89.0
0.8110236220472441,3.93000000000001,2.83000000000004,5.60000000000002,1009.0,88.0,8.59,333.0,1.0,99.0
0.6968503937007874,3.93000000000001,2.83000000000004,5.60000000000002,1009.0,88.0,8.59,333.0,1.0,109.0
0.7618110236220472,3.04000000000002,2.08000000000004,4.34000000000003,1007.0,90.0,6.17,150.0,1.0,85.0
0.8051181102362205,3.61000000000001,2.18000000000001,5.34000000000003,995.0,86.0,8.23,140.0,1.0,77.0
0.7854330708661418,5.27000000000004,3.78000000000003,6.15000000000003,982.0,89.0,8.23,270.0,1.0,91.0
0.8759842519685039,5.27000000000004,3.78000000000003,6.15000000000003,982.0,89.0,8.23,270.0,1.0,105.0
0.7066929133858267,6.31,5.16000000000003,7.27000000000004,991.0,90.0,8.53,310.0,1.0,79.0
0.7559055118110236,6.31,5.16000000000003,7.27000000000004,991.0,90.0,8.53,310.0,1.0,89.0
0.7559055118110236,5.60000000000002,3.32000000000005,7.27000000000004,1013.0,90.0,2.98,174.0,1.0,88.0
0.8051181102362205,5.60000000000002,3.32000000000005,7.27000000000004,1013.0,90.0,2.98,174.0,1.0,99.0
0.8523622047244095,10.86,8.86000000000001,12.47,1014.0,97.0,3.05,198.0,1.0,85.0
0.7381889763779528,10.42,7.18000000000001,11.91,1028.0,84.0,1.03,0.0,1.0,104.0
0.6338582677165354,2.22000000000003,-1.63999999999999,4.49000000000001,1037.0,93.0,1.54,190.0,1.0,88.0
0.7913385826771654,2.22000000000003,-1.63999999999999,4.49000000000001,1037.0,93.0,1.54,190.0,1.0,80.0
0.8385826771653543,4.12,3.23000000000002,5.24000000000001,1030.0,94.0,1.54,120.0,2.0,72.0
0.8464566929133859,4.12,3.23000000000002,5.24000000000001,1030.0,94.0,1.54,120.0,2.0,94.0
0.797244094488189,3.0,2.18000000000001,3.75,1026.0,81.0,4.12,150.0,1.0,96.0
0.7795275590551181,3.0,2.18000000000001,3.75,1026.0,81.0,4.12,150.0,1.0,93.0
0.8051181102362205,6.83000000000004,5.20000000000005,8.58000000000004,1004.0,96.0,4.63,150.0,1.0,97.0
1.0,13.95,12.77,15.34,1015.0,95.0,4.17,38.0,1.0,99.0
0.7559055118110236,13.95,12.77,15.34,1015.0,95.0,4.17,38.0,1.0,97.0
0.8759842519685039,13.17,11.77,14.79,1015.0,84.0,0.45,15.0,1.0,133.0
0.9429133858267716,13.17,11.77,14.79,1015.0,84.0,0.45,15.0,1.0,91.0
0.9429133858267716,13.42,12.13,14.86,1016.0,83.0,4.51,5.0,1.0,130.0
0.860236220472441,13.42,12.13,14.86,1016.0,83.0,4.51,5.0,1.0,93.0
0.90748031496063,15.23,12.03,17.8200000000001,1017.0,70.0,2.28,352.0,1.0,102.0
0.8326771653543307,15.23,12.03,17.8200000000001,1017.0,70.0,2.28,352.0,1.0,95.0
0.90748031496063,18.87,16.73,20.88,1015.0,72.0,1.79,157.0,2.0,99.0
0.860236220472441,20.66,18.46,21.67,1019.0,60.0,2.63,238.0,1.0,99.0
0.9330708661417323,16.0,13.73,17.66,1014.0,84.0,1.42,208.0,1.0,123.0
0.7165354330708661,16.0,13.73,17.66,1014.0,84.0,1.42,208.0,1.0,89.0
0.8385826771653543,18.89,17.6,20.24,1015.0,68.0,3.7,177.0,1.0,103.0
0.8385826771653543,18.89,17.6,20.24,1015.0,68.0,3.7,177.0,1.0,101.0
0.8051181102362205,15.84,14.35,17.17,1010.0,88.0,0.85,9.0,1.0,139.0
0.7283464566929134,15.84,14.35,17.17,1010.0,88.0,0.85,9.0,1.0,77.0
0.8110236220472441,17.62,15.73,19.23,1014.0,79.0,4.5,3.0,1.0,150.0
0.7913385826771654,17.98,15.92,20.24,1017.0,75.0,0.89,287.0,1.0,132.0
0.8051181102362205,17.98,15.92,20.24,1017.0,75.0,0.89,287.0,1.0,84.0
0.7913385826771654,17.72,16.24,18.89,1021.0,79.0,0.45,284.0,1.0,150.0
0.6594488188976378,17.72,16.24,18.89,1021.0,79.0,0.45,284.0,1.0,84.0
0.90748031496063,20.22,17.73,21.91,1026.0,70.0,2.98,346.0,2.0,126.0
0.7224409448818898,20.22,17.73,21.91,1026.0,70.0,2.98,346.0,2.0,84.0
0.8326771653543307,28.03,26.73,29.68,1027.0,55.0,1.81,36.0,3.0,97.0
0.8110236220472441,26.72,25.47,28.34,1025.0,55.0,1.97,278.0,2.0,110.0
0.8759842519685039,26.72,25.47,28.34,1025.0,55.0,1.97,278.0,2.0,85.0
0.8838582677165354,24.17,21.73,26.2,1022.0,69.0,1.5,321.0,1.0,122.0
0.6633858267716536,24.17,21.73,26.2,1022.0,69.0,1.5,321.0,1.0,87.0
0.8385826771653543,25.16,21.8200000000001,26.97,1018.0,64.0,0.64,227.0,4.0,100.0
0.7066929133858267,25.16,21.8200000000001,26.97,1018.0,64.0,0.64,227.0,4.0,75.0
0.8326771653543307,24.62,21.73,26.73,1022.0,62.0,1.96,95.0,2.0,96.0
0.8385826771653543,24.62,21.73,26.73,1022.0,62.0,1.96,95.0,2.0,101.0
0.8523622047244095,26.15,23.97,29.37,1023.0,60.0,2.56,124.0,3.0,100.0
0.8326771653543307,26.15,23.97,29.37,1023.0,60.0,2.56,124.0,3.0,100.0
0.7165354330708661,16.93,15.51,18.34,1013.0,78.0,5.68,74.0,1.0,88.0
0.8326771653543307,18.42,16.77,19.78,1008.0,73.0,0.89,355.0,1.0,120.0
0.6633858267716536,18.42,16.77,19.78,1008.0,73.0,0.89,355.0,1.0,93.0
0.7736220472440944,18.83,15.92,21.16,1007.0,74.0,0.45,296.0,1.0,90.0
0.7736220472440944,18.83,15.92,21.16,1007.0,74.0,0.45,296.0,1.0,94.0
0.7913385826771654,19.35,17.77,21.45,1010.0,73.0,1.84,261.0,2.0,113.0
0.6515748031496063,19.35,17.77,21.45,1010.0,73.0,1.84,261.0,2.0,91.0
0.8110236220472441,18.38,16.92,19.86,1006.0,83.0,1.77,191.0,1.0,92.0
0.7283464566929134,18.38,16.92,19.86,1006.0,83.0,1.77,191.0,1.0,89.0
0.7913385826771654,15.93,14.26,17.54,1004.0,82.0,5.73,239.0,1.0,107.0
0.6181102362204725,15.93,14.26,17.54,1004.0,82.0,5.73,239.0,1.0,102.0
0.6968503937007874,20.34,18.71,22.15,1007.0,49.0,0.89,265.0,1.0,128.0
0.8110236220472441,20.34,18.71,22.15,1007.0,49.0,0.89,265.0,1.0,97.0
0.7913385826771654,14.43,13.29,16.31,997.0,89.0,6.35,122.0,1.0,111.0
0.702755905511811,14.43,13.29,16.31,997.0,89.0,6.35,122.0,1.0,98.0
0.7913385826771654,16.7,15.39,18.14,1007.0,81.0,3.48,278.0,1.0,112.0
0.7854330708661418,16.7,15.39,18.14,1007.0,81.0,3.48,278.0,1.0,94.0
0.5885826771653543,18.49,15.73,21.12,1010.0,65.0,2.71,22.0,1.0,82.0
0.7992125984251969,18.24,15.8,19.39,1014.0,66.0,2.53,156.0,1.0,82.0
0.7440944881889764,18.24,15.8,19.39,1014.0,66.0,2.53,156.0,1.0,82.0
0.7381889763779528,15.43,14.26,17.72,1012.0,87.0,1.7,174.0,2.0,103.0
0.655511811023622,15.43,14.26,17.72,1012.0,87.0,1.7,174.0,2.0,88.0
0.7677165354330708,19.04,17.73,20.03,1013.0,73.0,3.15,159.0,2.0,91.0
0.702755905511811,15.54,14.21,17.16,1010.0,80.0,4.63,200.0,1.0,90.0
0.7224409448818898,18.78,16.01,20.14,1011.0,79.0,4.63,220.0,1.0,118.0
0.7559055118110236,18.78,16.01,20.14,1011.0,79.0,4.63,220.0,1.0,90.0
0.5846456692913385,18.3,16.44,20.13,1016.0,78.0,0.51,0.0,1.0,101.0
0.5885826771653543,17.6,16.5700000000001,19.03,1017.0,93.0,3.6,170.0,1.0,121.0
0.7677165354330708,17.6,16.5700000000001,19.03,1017.0,93.0,3.6,170.0,1.0,90.0
0.8523622047244095,18.84,17.55,19.98,1022.0,79.0,4.63,220.0,1.0,110.0
0.7795275590551181,18.84,17.55,19.98,1022.0,79.0,4.63,220.0,1.0,71.0
0.687007874015748,16.06,15.14,17.55,1018.0,90.0,3.86,214.0,1.0,93.0
0.9901574803149606,17.14,15.65,18.06,1015.0,82.0,2.57,220.0,1.0,101.0
0.655511811023622,17.14,15.65,18.06,1015.0,82.0,2.57,220.0,1.0,90.0
0.7283464566929134,16.64,15.46,18.04,1020.0,73.0,5.66,310.0,1.0,138.0
0.655511811023622,16.64,15.46,18.04,1020.0,73.0,5.66,310.0,1.0,79.0
0.6259842519685039,15.75,14.34,17.72,1022.0,89.0,4.63,307.0,1.0,80.0
0.7165354330708661,18.0,15.65,19.73,1020.0,87.0,3.09,270.0,1.0,95.0
0.6929133858267716,18.0,15.65,19.73,1020.0,87.0,3.09,270.0,1.0,85.0
0.7224409448818898,17.19,15.03,18.62,1015.0,87.0,4.12,180.0,1.0,110.0
0.6377952755905512,17.19,15.03,18.62,1015.0,87.0,4.12,180.0,1.0,86.0
0.8681102362204725,18.0700000000001,16.81,18.84,1015.0,90.0,3.6,170.0,1.0,116.0
0.7322834645669292,18.21,16.34,19.21,1014.0,83.0,3.05,167.0,1.0,131.0
0.75,18.21,16.34,19.21,1014.0,83.0,3.05,167.0,1.0,92.0
0.7736220472440944,16.92,15.78,18.14,1018.0,89.0,0.45,264.0,1.0,139.0
0.702755905511811,16.92,15.78,18.14,1018.0,89.0,0.45,264.0,1.0,96.0
0.7854330708661418,16.56,15.59,17.93,1027.0,91.0,4.22,33.0,1.0,139.0
0.7125984251968503,15.09,14.28,15.89,1025.0,78.0,0.45,355.0,1.0,91.0
0.7440944881889764,15.09,14.28,15.89,1025.0,78.0,0.45,355.0,1.0,80.0
